127.0.0.1 - - [13/Apr/2026:10:44:47 +0530] "GET / HTTP/1.1" 200 6048
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:44:49 +0530] "GET / HTTP/1.1" 200 6048
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:44:49 +0530] "GET /favicon.ico HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:44:49 +0530] "GET /AdminLogin HTTP/1.1" 200 1516
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:38 +0530] "POST /saveContact HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:38 +0530] "POST /saveContact HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:38 +0530] "GET / HTTP/1.1" 200 6048
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:38 +0530] "GET /favicon.ico HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:38 +0530] "GET /AdminLogin HTTP/1.1" 200 1516
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:51 +0530] "GET /Adminlogin HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:51 +0530] "GET /AdminLogin HTTP/1.1" 200 1516
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:51 +0530] "GET /favicon.ico HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:46:51 +0530] "GET /AdminLogin HTTP/1.1" 200 1516
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:47:42 +0530] "POST /login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:47:42 +0530] "GET /admin/dashboard HTTP/1.1" 200 2680
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:47:42 +0530] "GET /favicon.ico HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:47:48 +0530] "GET /admin/viewUsers/TEACHER HTTP/1.1" 200 6195
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:47:51 +0530] "GET /admin/viewUsers/STUDENT HTTP/1.1" 200 7170
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:47:54 +0530] "GET /admin/dashboard HTTP/1.1" 200 2680
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:47:56 +0530] "GET /admin/addUser HTTP/1.1" 200 4407
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:48:47 +0530] "GET /admin/viewUsers/STUDENT HTTP/1.1" 200 7170
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:49:03 +0530] "GET /admin/dashboard HTTP/1.1" 200 2680
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:49:04 +0530] "GET /admin/addUser HTTP/1.1" 200 4407
0:0:0:0:0:0:0:1 - - [13/Apr/2026:10:49:49 +0530] "POST /admin/addUser HTTP/1.1" 200 4494
